,N,P,K,temperature,humidity,ph,rainfall,label
1400,115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon
1401,114,27,48,27.82054812,93.03555162,6.528404377999999,26.32405487,muskmelon
1402,101,25,52,29.09910406,94.22237826,6.750145572,22.52497327,muskmelon
1403,118,18,52,28.04943594,90.83130708,6.562832807,20.76223014,muskmelon
1404,95,26,45,29.91690582,94.55695552,6.117530021,28.16057247,muskmelon
1405,81,25,49,29.86895762,93.25103208,6.076459669,26.26243014,muskmelon
1406,117,24,53,29.17220859,92.21405224,6.293486295,21.30290472,muskmelon
1407,114,30,51,29.24908541,90.06998135,6.069171847000001,25.93496537,muskmelon
1408,113,6,52,27.76317235,90.35567642,6.740983646,25.21609113,muskmelon
1409,108,26,52,28.82629037,94.26765349,6.201797639,26.23838511,muskmelon
1410,81,30,48,28.52379742,92.09688432,6.041027474,29.86681385,muskmelon
1411,115,9,52,29.06785065,90.97685539,6.019372459,29.1194739,muskmelon
1412,83,7,45,29.08417927,90.73891887,6.704104127000001,25.33014238,muskmelon
1413,84,21,55,28.47090661,94.79453182,6.494251024,21.08484101,muskmelon
1414,109,26,45,28.27973674,90.38971208,6.224535448999998,21.58992507,muskmelon
1415,95,27,55,28.47212559,91.21322065,6.160414414,20.88620369,muskmelon
1416,119,5,55,29.68846716,94.30111601,6.168757984,26.83924845,muskmelon
1417,110,14,51,27.02415146,91.66737633,6.085444691,21.26034986,muskmelon
1418,82,18,48,29.09588297,94.16748386,6.1590508160000015,26.70581328,muskmelon
1419,87,14,48,29.69238699,92.58862544,6.606033244,29.1102594,muskmelon
1420,85,9,53,28.20619412,92.86798698,6.447662945,28.78654515,muskmelon
1421,100,6,53,29.05248036,93.92217834,6.105909623,23.66620626,muskmelon
1422,107,12,46,29.57240298,93.61870344,6.559763394,27.56918621,muskmelon
1423,91,13,47,29.10968327,92.43510994,6.14410903,27.95602304,muskmelon
1424,102,25,50,28.20480805,92.91440379,6.099662369,20.36001144,muskmelon
1425,117,25,53,29.11858526,92.12543021,6.413927319,24.52020164,muskmelon
1426,85,21,52,29.62800691,90.10051615,6.0751441160000015,23.69586761,muskmelon
1427,104,25,55,29.81196601,90.36881284,6.123802502,22.68766503,muskmelon
1428,102,24,54,27.72338349,90.93897939,6.698468621,22.81863447,muskmelon
1429,116,25,50,29.26092798,92.92367701,6.088885814,28.70627683,muskmelon
1430,100,17,48,29.72791119,94.29753295,6.367800632000001,26.52364146,muskmelon
1431,110,25,54,28.91105641,90.78413842,6.425930938,23.44398467,muskmelon
1432,104,25,51,28.96361426,93.88482153,6.469983276000002,23.56130173,muskmelon
