,N,P,K,temperature,humidity,ph,rainfall,label
1500,24,128,196,22.75088787,90.69489172,5.521466996,110.4317855,apple
1501,7,144,197,23.8494014,94.34814995,6.133220586,114.0512495,apple
1502,14,128,205,22.60800988,94.58900601,6.226289556,116.0396587,apple
1503,8,120,201,21.18667419,91.13435689,6.321152192,122.233323,apple
1504,20,129,201,23.41044706,91.69913296,5.587905967,116.07779309999998,apple
1505,32,137,204,22.86006627,93.12859895,5.824151692999999,117.7296726,apple
1506,27,139,205,22.48403042,93.40819246,5.7721799460000005,105.5473627,apple
1507,0,123,205,22.02775403,92.96129462,5.790993052,121.1349176,apple
1508,22,144,196,21.91191314,91.68748063,6.4992268210000015,117.0761277,apple
1509,1,124,199,23.71059131,93.27392415,5.658473817000001,112.66765890000002,apple
1510,30,122,197,21.37784654,92.72043743,5.573241391,106.1417017,apple
1511,29,121,196,22.84852833,94.32130209,6.079497202000001,123.5977843,apple
1512,13,126,204,23.1094265,92.79630809,6.3831802710000005,108.183792,apple
1513,9,139,199,23.25230817,94.54128292,5.867420996,105.3558408,apple
1514,0,133,200,23.67287749,90.4935574,5.708418722,104.2298028,apple
1515,30,143,199,23.76881552,90.59810302,5.7983508000000015,102.2648546,apple
1516,36,140,198,23.34386401,91.47684705,6.28188384,104.4267991,apple
1517,37,137,199,22.63946441,90.18451645,5.697945522,108.3405879,apple
1518,33,121,203,22.45696744,94.76285385,5.6059340870000005,114.8407725,apple
1519,7,144,195,22.96388477,93.58065995,5.85648105,104.64729859999998,apple
1520,35,128,205,21.07273439,93.56585985,6.041053829,107.8737015,apple
1521,29,128,198,22.44075021,92.70785115,5.685062404,121.4977331,apple
1522,2,143,196,22.71271308,90.45261746,5.669489065,109.8852597,apple
1523,34,140,198,21.70416965,93.44006288,5.751707342,115.1781396,apple
1524,29,144,204,22.43324518,92.48667725,5.800448951,119.1025189,apple
1525,32,141,203,21.25941052,92.84416234,5.821347769,109.06584709999998,apple
1526,13,144,197,22.9215706,94.89613443,6.28022267,105.6941544,apple
1527,25,143,198,22.81212536,91.51861705,6.027314401,107.855225,apple
1528,9,137,200,21.12152071,90.6878768,5.636687393,102.8017203,apple
1529,6,144,198,21.11478672,90.31528693,5.559363609,104.5086618,apple
1530,37,126,196,23.59997268,90.97597665,5.596449493,107.17281909999998,apple
1531,2,120,203,23.12652652,94.71203306,5.893492998999999,108.62118329999998,apple
1532,11,143,197,22.98458907,93.3204487,5.875718516,122.1952483,apple
1533,10,141,201,22.12659387,90.97818277,6.386021424,104.5412275,apple
